ID,Nombre,Marca,Referencia,Categoria,Tipo de Producto,Grados de alcohol,Medida,Precio_Original,Precio_Final,Descuento_%,Precio_Unidad,URL_Producto,Descripcion
900489869_2124973789,Combo Jagger + Bbc Cerveza Rubia Cajicá Miel de Abejas en Lata,BBC,Turbo,Jagermeister,Alcohol,N/A,1 COMBO,138600,138600,0%,138600/combo,https://www.rappi.com.co/search?query=jagermeister,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2121198725,Jägermeister Licor de Hierbas,Jägermeister,Oxxo,Jagermeister,Alcohol,N/A,700 ML,129900,129900,0%,185.58/ml,https://www.rappi.com.co/search?query=jagermeister,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2121201074,Jägermeister Licor de Hierbas,Jägermeister,Oxxo,Jagermeister,Alcohol,N/A,350 ML,92900,92900,0%,265.43/ml,https://www.rappi.com.co/search?query=jagermeister,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2123075173,Heretic Licor de Hierbas,Heretic,Oxxo,Jagermeister,Alcohol,N/A,700 ML,84900,84900,0%,121.29/ml,https://www.rappi.com.co/search?query=jagermeister,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2121293971,Jägermeister Licor de Hierbas Selected,Jägermeister,Licores JR,Jagermeister,Alcohol,N/A,700 ML,110600,110600,0%,158/ml,https://www.rappi.com.co/search?query=jagermeister,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2120796790,Jägermeister Licor de Hierbas,Jägermeister,Licores JR,Jagermeister,Alcohol,N/A,350 ML,68900,68900,0%,196.86/ml,https://www.rappi.com.co/search?query=jagermeister,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2120013684,Jägermeister Licor de Hierbas,Jägermeister,Jumbo,Jagermeister,Alcohol,N/A,700 ML,123990,123990,0%,177.13/ml,https://www.rappi.com.co/search?query=jagermeister,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900479515_2126164076,Jägermeister Licor de Hierbas,Jägermeister,LICORES EL BORRACHITO,Jagermeister,Alcohol,N/A,700 ML,160000,160000,0%,228.58/ml,https://www.rappi.com.co/search?query=jagermeister,Tienda Rappi: LICORES EL BORRACHITO | Zona: Chicó / Chapinero / Zona Rosa
900431625_2124623967,Smirnoff Ice Bebida a Base de Vodka Sabor Original,Smirnoff,El Toro Tienda De Reposteria Y Frutos Secos,Smirnoff ice,Alcohol,N/A,275 ML,10000,10000,0%,36.37/ml,https://www.rappi.com.co/search?query=smirnoff%20ice,Tienda Rappi: El Toro Tienda De Reposteria Y Frutos Secos | Zona: Chicó / Chapinero / Zona Rosa
900165860_2093608562,Four Loko Bebida Alcohólica Preparada Sabor Sandía,Four,Turbo,Four loko,Alcohol,N/A,473 ML,19600,15680,20%,33.15/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2121689863,Four Loko Bebida Alcohólica Preparada Purple,Four,Turbo,Four loko,Alcohol,N/A,473 ML,19600,15680,20%,33.15/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2122221261,Four Loko Bebida Alcohólica Preparada Azul,Four,Turbo,Four loko,Alcohol,N/A,473 ML,19600,15680,20%,33.15/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2124286916,Four Loko Energizante Geen,Four,Turbo,Four loko,Alcohol,N/A,473 ML,19600,15680,20%,33.15/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2093618750,Smirnoff Coctel Ice Original 4Pack,Smirnoff,Turbo,Four loko,Alcohol,N/A,250 ML,20700,20700,0%,82.80/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2122553813,Like Aperitivo Ice Cooler Sabor Vodka y Manzana Verde,Like,Turbo,Four loko,Alcohol,N/A,300 ML,5200,5200,0%,17.34/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2124419213,Like Aperitivo Sabor Vodka Mora Azul,Like,Turbo,Four loko,Alcohol,N/A,300 ML,5200,5200,0%,17.34/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2122597896,Like Aperitivo Citrus Sabor Vodka y Limón,Like,Turbo,Four loko,Alcohol,N/A,300 ML,5400,5400,0%,18/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2119743460,Four Loko Bebida Alcohólica Preparada Purple,Four,Oxxo,Four loko,Alcohol,N/A,473 ML,19900,19900,0%,42.08/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2120597497,Four Loko Bebida Alcohólica Preparada Sabor Sandía,Four,Oxxo,Four loko,Alcohol,N/A,473 ML,19900,19900,0%,42.08/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2120596597,Four Loko Bebida Alcohólica Preparada Azul,Four,Oxxo,Four loko,Alcohol,N/A,473 ML,19900,19900,0%,42.08/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2122931395,Four Loko Energizante Geen,Four,Oxxo,Four loko,Alcohol,N/A,473 ML,19900,19900,0%,42.08/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2125893612,Like Aperitivo Sabor Vodka Mora Azul,Like,Oxxo,Four loko,Alcohol,N/A,300 ML,5000,5000,0%,16.67/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2122754665,Like Aperitivo Citrus Sabor Vodka y Limón,Like,Oxxo,Four loko,Alcohol,N/A,300 ML,5000,5000,0%,16.67/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2121200827,Smirnoff Ice Original coctel listo para tomar lata 250 ml,Smirnoff,Oxxo,Four loko,Alcohol,N/A,250 ML,5500,5500,0%,22/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2120109940,Four Loko Bebida Alcohólica Preparada Sabor Sandía,Four,Licores JR,Four loko,Alcohol,N/A,473 ML,16300,16300,0%,34.47/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2122238560,Four Loko Bebida Alcohólica Preparada Purple,Four,Licores JR,Four loko,Alcohol,N/A,473 ML,16300,16300,0%,34.47/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2120183931,Four Loko Bebida Alcohólica Preparada Azul,Four,Licores JR,Four loko,Alcohol,N/A,473 ML,16300,16300,0%,34.47/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900379388_2122745652,Four Loko Bebida Alcohólica Preparada Purple,Four,El Deskorche,Four loko,Alcohol,N/A,473 ML,22000,22000,0%,46.52/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: El Deskorche (El Deskorche Licores) | Zona: Chicó / Chapinero / Zona Rosa
900379388_2119948674,Four Loko Bebida Alcohólica Preparada Sabor Sandía,Four,El Deskorche,Four loko,Alcohol,N/A,473 ML,22000,22000,0%,46.52/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: El Deskorche (El Deskorche Licores) | Zona: Chicó / Chapinero / Zona Rosa
900379388_2122745651,Four Loko Bebida Alcohólica Preparada Azul,Four,El Deskorche,Four loko,Alcohol,N/A,473 ML,22000,22000,0%,46.52/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: El Deskorche (El Deskorche Licores) | Zona: Chicó / Chapinero / Zona Rosa
900379388_2126186779,Coctel Four Loko Aperitivo No Vinico (355 Ml),Coctel,El Deskorche,Four loko,Alcohol,N/A,355 ML,17500,17500,0%,49.30/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: El Deskorche (El Deskorche Licores) | Zona: Chicó / Chapinero / Zona Rosa
900379388_2126186781,Coctel Four Loko Aperitivo No Vinico (355 Ml),Coctel,El Deskorche,Four loko,Alcohol,N/A,355 ML,17500,17500,0%,49.30/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: El Deskorche (El Deskorche Licores) | Zona: Chicó / Chapinero / Zona Rosa
900379388_2122745737,Like Aperitivo Ice Cooler Sabor Vodka y Manzana Verde,Like,El Deskorche,Four loko,Alcohol,N/A,300 ML,6000,6000,0%,20/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: El Deskorche (El Deskorche Licores) | Zona: Chicó / Chapinero / Zona Rosa
900379388_2124913807,Coctel Los Cuates Tequila Mexicano Y Mango (269 Ml),Coctel,El Deskorche,Four loko,Alcohol,N/A,269 ML,7000,7000,0%,26.03/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: El Deskorche (El Deskorche Licores) | Zona: Chicó / Chapinero / Zona Rosa
900479515_2126164139,Four Loko Bebida Alcohólica Preparada Purple,Four,LICORES EL BORRACHITO,Four loko,Alcohol,N/A,473 ML,21000,21000,0%,44.40/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: LICORES EL BORRACHITO | Zona: Chicó / Chapinero / Zona Rosa
900479515_2126164138,Four Loko Bebida Alcohólica Preparada Sabor Sandía,Four,LICORES EL BORRACHITO,Four loko,Alcohol,N/A,473 ML,21000,21000,0%,44.40/ml,https://www.rappi.com.co/search?query=four%20loko,Tienda Rappi: LICORES EL BORRACHITO | Zona: Chicó / Chapinero / Zona Rosa
900457753_2091667322,Marlboro Cigarrillo Gold + 18 20 Und,Marlboro,La Rebaja,Marlboro,Tabaco,N/A,20 UND,15100,15100,0%,755/und,https://www.rappi.com.co/search?query=marlboro,Tienda Rappi: La Rebaja (La Rebaja Licores) | Zona: Usaquén / Cedritos / Santa Bárbara
900457753_2091667321,Marlboro Cigarrillo Rojo + 18 20 Und,Marlboro,La Rebaja,Marlboro,Tabaco,N/A,20 UND,15100,15100,0%,755/und,https://www.rappi.com.co/search?query=marlboro,Tienda Rappi: La Rebaja (La Rebaja Licores) | Zona: Usaquén / Cedritos / Santa Bárbara
900457753_2091667380,Marlboro Cigarrillo Rojo + 18 10 Und,Marlboro,La Rebaja,Marlboro,Tabaco,N/A,10 UND,7900,7900,0%,790/und,https://www.rappi.com.co/search?query=marlboro,Tienda Rappi: La Rebaja (La Rebaja Licores) | Zona: Usaquén / Cedritos / Santa Bárbara
900457753_2091667381,Marlboro Cigarrillo Gold + 18 10 Und,Marlboro,La Rebaja,Marlboro,Tabaco,N/A,10 UND,7800,7800,0%,780/und,https://www.rappi.com.co/search?query=marlboro,Tienda Rappi: La Rebaja (La Rebaja Licores) | Zona: Usaquén / Cedritos / Santa Bárbara
900457753_2123190524,Marlboro Cigarrillo Selección Rosazul + 18 10 Und,Marlboro,La Rebaja,Marlboro,Tabaco,N/A,1 UND,6000,6000,0%,6000/und,https://www.rappi.com.co/search?query=marlboro,Tienda Rappi: La Rebaja (La Rebaja Licores) | Zona: Usaquén / Cedritos / Santa Bárbara
900457753_2122964528,L&M Cigarrillo Selección Azul + 18 10 Und,L&M,La Rebaja,L&m,Tabaco,N/A,10 UND,4500,4500,0%,450/und,https://www.rappi.com.co/search?query=l%26m,Tienda Rappi: La Rebaja (La Rebaja Licores) | Zona: Usaquén / Cedritos / Santa Bárbara
900165860_2125563083,Capsula Vape RELX Sandia 3%,Relx,Turbo,Relx,Tabaco,N/A,1 UND,19990,19990,0%,19990/und,https://www.rappi.com.co/search?query=relx,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Usaquén / Cedritos / Santa Bárbara
900165860_2125563081,Capsula Vape RELX Uva 3%,Relx,Turbo,Relx,Tabaco,N/A,1 UND,19990,19990,0%,19990/und,https://www.rappi.com.co/search?query=relx,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Usaquén / Cedritos / Santa Bárbara
900165860_2125563084,Capsula Vape RELX Menta 3%,Relx,Turbo,Relx,Tabaco,N/A,1 UND,19990,19990,0%,19990/und,https://www.rappi.com.co/search?query=relx,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Usaquén / Cedritos / Santa Bárbara
900165860_2125563082,Capsula Vape RELX Banana 3%,Relx,Turbo,Relx,Tabaco,N/A,1 UND,19990,19990,0%,19990/und,https://www.rappi.com.co/search?query=relx,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Usaquén / Cedritos / Santa Bárbara
900434592_2125849258,Vape WAKA SOLO 2 Fresa 5%,Waka,Oxxo,Relx,Tabaco,N/A,1 UND,45000,45000,0%,45000/und,https://www.rappi.com.co/search?query=relx,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2125000950,WAKA-Creator Pod-1 Pod-Fresa Sandía-5%-15K,Waka,Turbo,Waka,Tabaco,N/A,1 UND,39900,39900,0%,39900/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2125000946,Bateria Vape WAKA CREATOR Negra,Waka,Turbo,Waka,Tabaco,N/A,1 UND,28900,28900,0%,28900/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2125000951,WAKA-Creator Pod-1 Pod-Sandía-5%-15K,Waka,Turbo,Waka,Tabaco,N/A,1 UND,39900,39900,0%,39900/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2125000949,WAKA-Creator Pod-1 Pod-Fresa-5%-15K,Waka,Turbo,Waka,Tabaco,N/A,1 UND,39900,39900,0%,39900/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2126484761,Waka Vapeador Creator Pod-1 Pod-Uva-5%-15K,Waka,Turbo,Waka,Tabaco,N/A,1 UND,39900,39900,0%,39900/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2125563080,Vape WAKA SOLO 2 Fresa Sandia 5%,Waka,Turbo,Waka,Tabaco,N/A,1 UND,44990,44990,0%,44990/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2126326986,Waka Kit Vapeador Creator Uva 5%,Waka,Turbo,Waka,Tabaco,N/A,2 UND,59900,59900,0%,29950/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2125563076,Vape WAKA SOLO 2 Fresa 5%,Waka,Turbo,Waka,Tabaco,N/A,1 UND,44990,44990,0%,44990/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2125563075,Vape WAKA SOLO 2 Sandia 5%,Waka,Turbo,Waka,Tabaco,N/A,1 UND,44990,44990,0%,44990/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2126484767,Waka Vapeador Smash Air-1 Dispositivo-Arándano-5%-Col,Waka,Turbo,Waka,Tabaco,N/A,1 UND,54900,54900,0%,54900/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2125041939,Vape WAKA NOVA sandia 5%,Waka,Turbo,Waka,Tabaco,N/A,1 UND,74990,74990,0%,74990/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2126484763,Waka Vapeador Solo2-1 Device-Piña Colada-5% - 3.5K,Waka,Turbo,Waka,Tabaco,N/A,1 UND,44990,44990,0%,44990/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2126484768,Waka Vapeador Smash Air-1 Dispositivo-Sandía-5%-Col,Waka,Turbo,Waka,Tabaco,N/A,1 UND,54900,54900,0%,54900/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2125962073,Vapeador Waka Solo 2 Arándano 5%,Waka,Turbo,Waka,Tabaco,N/A,1 UND,44990,44990,0%,44990/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2126484764,Waka Vapeador Smash Air-1 Dispositivo-Limonada Rosa-5%-Col,Waka,Turbo,Waka,Tabaco,N/A,1 UND,54900,54900,0%,54900/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2125962071,Vapeador Waka Solo 2 Cereza 5%,Waka,Turbo,Waka,Tabaco,N/A,1 UND,44990,44990,0%,44990/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2126484765,Waka Vapeador Smash Air-1 Dispositivo-Lulo-5%-Col,Waka,Turbo,Waka,Tabaco,N/A,1 UND,54900,54900,0%,54900/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2125563077,Vape WAKA SOLO 2 Kiwi Maracuya Guava 5%,Waka,Turbo,Waka,Tabaco,N/A,1 UND,44990,44990,0%,44990/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900434592_2125849256,WAKA-Creator Pod-1 Pod-Sandía-5%-15K,Waka,Oxxo,Waka,Tabaco,N/A,1 UND,43000,43000,0%,43000/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Usaquén / Cedritos / Santa Bárbara
900246292_2126666244,Glucloud Bateria Box Pod Negra O Blanca,Glucloud,BLONSH PARQUE DEL PERRO,Waka,Tabaco,N/A,1 UND,50000,50000,0%,50000/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: BLONSH PARQUE DEL PERRO (Blonsh) | Zona: Usaquén / Cedritos / Santa Bárbara
900246292_2120919321,Nord Pod,Nord,BLONSH PARQUE DEL PERRO,Waka,Tabaco,N/A,1 UND,70000,70000,0%,70000/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: BLONSH PARQUE DEL PERRO (Blonsh) | Zona: Usaquén / Cedritos / Santa Bárbara
900246292_2126655149,Pyne Pod Vapes 8500 Puffs Varios Sabores,Pyne,BLONSH PARQUE DEL PERRO,Waka,Tabaco,N/A,1 UND,48000,48000,0%,48000/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: BLONSH PARQUE DEL PERRO (Blonsh) | Zona: Usaquén / Cedritos / Santa Bárbara
900246292_2124461127,X Vape Avant,X,BLONSH PARQUE DEL PERRO,Waka,Tabaco,N/A,1 UND,430000,430000,0%,430000/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: BLONSH PARQUE DEL PERRO (Blonsh) | Zona: Usaquén / Cedritos / Santa Bárbara
900246292_2125575342,Arkx Serie S + Charger Dock // Vape Herbal Premium + Cargador,Arkx,BLONSH PARQUE DEL PERRO,Waka,Tabaco,N/A,1 UND,430000,430000,0%,430000/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: BLONSH PARQUE DEL PERRO (Blonsh) | Zona: Usaquén / Cedritos / Santa Bárbara
900246292_2126666183,Glucloud Box Pod Sabores Surtidos,Glucloud,BLONSH PARQUE DEL PERRO,Waka,Tabaco,N/A,1 UND,60000,60000,0%,60000/und,https://www.rappi.com.co/search?query=waka,Tienda Rappi: BLONSH PARQUE DEL PERRO (Blonsh) | Zona: Usaquén / Cedritos / Santa Bárbara
900165860_2124656384,Vapeador Glucloud Banana Large,Vapeador,Turbo,Geek bar,Tabaco,N/A,1 UND,33000,33000,0%,33000/und,https://www.rappi.com.co/search?query=geek%20bar,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Usaquén / Cedritos / Santa Bárbara
900165860_2124656387,Glucloud Vapeador Limonada Cerezada Large,Glucloud,Turbo,Geek bar,Tabaco,N/A,1 UND,33000,33000,0%,33000/und,https://www.rappi.com.co/search?query=geek%20bar,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Usaquén / Cedritos / Santa Bárbara
900489869_2121145048,Copas Blancas Desechables (Especial Aguardiente) Todos Los Dias,Copas,Turbo,Disposable,Alcohol,N/A,50 UND,4500,4500,0%,90/und,https://www.rappi.com.co/search?query=disposable,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Usaquén / Cedritos / Santa Bárbara
900423958_2120094337,Rumba Vaso para Whisky Transparente,Rumba,Jumbo,Disposable,Alcohol,N/A,12 UND,18000,18000,0%,1500/und,https://www.rappi.com.co/search?query=disposable,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Usaquén / Cedritos / Santa Bárbara
900165860_2121489051,Starlite Cigarrillo Azul 20 Und,Starlite,Turbo,Blunt,Tabaco,N/A,20 UND,9100,9100,0%,455/und,https://www.rappi.com.co/search?query=blunt,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Usaquén / Cedritos / Santa Bárbara
900165860_2125090225,Lucky Strike Cigarrillo Sandia Ice 10 Und,Lucky Strike,Turbo,Blunt,Tabaco,N/A,10 UND,7200,7200,0%,720/und,https://www.rappi.com.co/search?query=blunt,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Usaquén / Cedritos / Santa Bárbara
900165860_2121539878,Lucky Strike Cigarrillo Gin con Capsula,Lucky Strike,Turbo,Blunt,Tabaco,N/A,10 UND,7200,7200,0%,720/und,https://www.rappi.com.co/search?query=blunt,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Usaquén / Cedritos / Santa Bárbara
900165860_2122901719,Lucky Strike Cigarrillo Mora Ice 10 Und,Lucky Strike,Turbo,Blunt,Tabaco,N/A,10 UND,7300,7300,0%,730/und,https://www.rappi.com.co/search?query=blunt,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Usaquén / Cedritos / Santa Bárbara
900165860_2120734261,Marlboro Cigarrillo Vista Forest + 18 10 Und,Marlboro,Turbo,Blunt,Tabaco,N/A,10 UND,7200,7200,0%,720/und,https://www.rappi.com.co/search?query=blunt,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Usaquén / Cedritos / Santa Bárbara
900388254_2120209673,Blunt Blones Para Armar,Blunt,Angel Shop S,Blunt,Tabaco,N/A,1 UND,4200,3950,6%,3948/und,https://www.rappi.com.co/search?query=blunt,Tienda Rappi: Angel Shop S (ANGEL SHOP) | Zona: Usaquén / Cedritos / Santa Bárbara
900388254_2120832423,Blunt De Mango Blones Para Armar,Blunt,Angel Shop S,Blunt,Tabaco,N/A,1 UND,4200,3950,6%,3948/und,https://www.rappi.com.co/search?query=blunt,Tienda Rappi: Angel Shop S (ANGEL SHOP) | Zona: Usaquén / Cedritos / Santa Bárbara
900388254_2119926043,Blunt De Strawberry Kiwi Blones Para Armar,Blunt,Angel Shop S,Blunt,Tabaco,N/A,1 UND,4200,3950,6%,3948/und,https://www.rappi.com.co/search?query=blunt,Tienda Rappi: Angel Shop S (ANGEL SHOP) | Zona: Usaquén / Cedritos / Santa Bárbara
